index,s1,r,s2,label
"131","a recent slew of big restaurant mergers","buying","Panera","0"
"131","Popeyes","snapping up","Au Bon Pain","0"
"131","Panera","snapping up","Au Bon Pain","0"
"131","BWW","is","just the latest addition","0"
"131","BWW","is","the portfolio of Roark Capital Group","0"
"131","BWW","is","a private equity firm","0"
"131","just the latest addition","controls","Arby '","0"
"131","just the latest addition","controls","the sandwich chain","0"
"131","just the latest addition","controls","Jimmy John","0"
"131","just the latest addition","controls","' s","0"
"131","just the latest addition","controls","Carl","0"
"131","just the latest addition","controls","Jr.","0"
"131","just the latest addition","controls","Hardee ' s parent company CKE Restaurants","0"
"131","the portfolio of Roark Capital Group","controls","Arby '","0"
"131","the portfolio of Roark Capital Group","controls","the sandwich chain","0"
"131","the portfolio of Roark Capital Group","controls","Jimmy John","0"
"131","the portfolio of Roark Capital Group","controls","' s","0"
"131","the portfolio of Roark Capital Group","controls","Carl","0"
"131","the portfolio of Roark Capital Group","controls","Jr.","0"
"131","the portfolio of Roark Capital Group","controls","Hardee ' s parent company CKE Restaurants","0"
"131","a private equity firm","controls","Arby '","0"
"131","a private equity firm","controls","the sandwich chain","0"
"131","a private equity firm","controls","Jimmy John","0"
"131","a private equity firm","controls","' s","0"
"131","a private equity firm","controls","Carl","0"
"131","a private equity firm","controls","Jr.","0"
"131","a private equity firm","controls","Hardee ' s parent company CKE Restaurants","0"
"131","sense for Arby '","in","light","0"
"131","sense for Arby '","in","Arby","0"
"131","sense for Arby '","in","" We","0"
"131","light","have","the meats " tagline","0"
"131","light","have","analysts","0"
"131","Arby","have","the meats " tagline","0"
"131","Arby","have","analysts","0"
"131","" We","have","the meats " tagline","0"
"131","" We","have","analysts","0"
"131","the meats " tagline","think","more practical reasons","0"
"131","the meats " tagline","think","45 percent","0"
"131","analysts","think","the meats " tagline","0"
"131","analysts","think","more practical reasons","0"
"131","analysts","think","45 percent","0"
"131","the meats " tagline","orders","wings","0"
"131","more practical reasons","orders","wings","0"
"131","45 percent","orders","wings","0"
"131","a year ago","according to","restaurant analyst Bonnie Riggs of market research firm NPD Group","0"
"131","BWW competitor Wingstop","sold off","last","0"
"131","BWW competitor Wingstop","sold off","its holdings","0"
"131","last","in","a chicken wing chain","0"
"131","its holdings","in","a chicken wing chain","0"
"131","a chicken wing chain","in","2016","0"
"131","Burger King","buying","Popeyes","1"
"131","Burger King","buying","Panera","1"
"131","Burger King","buying","Au Bon Pain","1"
"131","BWW","to","Roark Capital Group","1"
"131","Roark Capital Group","controls","roast beef sandwich-slinging fast-food brand Arby","1"
"131","Roark Capital Group","controls","sandwich chain Jimmy John ’ s","1"
"131","Roark Capital Group","controls","Carl ’ s Jr. and Hardee ’ s parent company CKE Restaurants. Acquiring","1"
"131","restaurant analyst Bonnie Riggs","of","market research firm NPD Group","1"
"131","Roark Capital Group","used to own","BWW competitor Wingstop","1"
"132","the wake of the Times-Picayune","in","Preeti Mistry","0"
"132","the wake of the Times-Picayune","in","Jen Agg","0"
"132","the wake of the Times-Picayune","in","Amanda Cohen","0"
"132","New Orleans","in","Preeti Mistry","0"
"132","New Orleans","in","Jen Agg","0"
"132","New Orleans","in","Amanda Cohen","0"
"132","the Besh Restaurant Group","in","Preeti Mistry","0"
"132","the Besh Restaurant Group","in","Jen Agg","0"
"132","the Besh Restaurant Group","in","Amanda Cohen","0"
"132","many other major cultural institutions","is reckoning with","an epidemic of sexual harassment","0"
"132","many other major cultural institutions","is reckoning with","assault","0"
"132","the restaurant industry","is reckoning with","an epidemic of sexual harassment","0"
"132","the restaurant industry","is reckoning with","assault","0"
"132","the past few decades","in","America","0"
"132","the role of chefs","in","America","0"
"132","The chefs","anointed as","cultural arbiters","0"
"132","The chefs","got sued for","sexual harassment","0"
"132","another white man","take","his place","0"
"132","another white man","take","never enough discussion","0"
"132","the wake of the Times-Picayune","in","New Orleans","0"
"132","the wake of the Times-Picayune","in","many employees","0"
"132","pervasive harassment","in","New Orleans","0"
"132","pervasive harassment","in","many employees","0"
"132","the Besh Restaurant Group","in","New Orleans","0"
"132","the Besh Restaurant Group","in","many employees","0"
"132","New Orleans","say emanated from","top management","0"
"132","New Orleans","say emanated from","longtime advocates for equality","0"
"132","many employees","say emanated from","top management","0"
"132","many employees","say emanated from","longtime advocates for equality","0"
"132","top management","in","the restaurant industry","0"
"132","top management","in","Preeti Mistry","0"
"132","top management","in","Jen Agg","0"
"132","top management","in","Amanda Cohen","0"
"132","longtime advocates for equality","in","the restaurant industry","0"
"132","longtime advocates for equality","in","Preeti Mistry","0"
"132","longtime advocates for equality","in","Jen Agg","0"
"132","longtime advocates for equality","in","Amanda Cohen","0"
"132","the restaurant industry","are speaking out","kitchens ' long-unspoken epidemic of sexual harassment","0"
"132","Preeti Mistry","are speaking out","kitchens ' long-unspoken epidemic of sexual harassment","0"
"132","Jen Agg","are speaking out","kitchens ' long-unspoken epidemic of sexual harassment","0"
"132","Amanda Cohen","are speaking out","kitchens ' long-unspoken epidemic of sexual harassment","0"
"132","Male food-world celebrities","have decried","systemic sexism","0"
"132","chefs","have decried","systemic sexism","0"
"132","Anthony Bourdain","have decried","systemic sexism","0"
"132","Tom Colicchio","have decried","systemic sexism","0"
"132","Daniel Patterson","have decried","systemic sexism","0"
"132","systemic sexism","in","the restaurant industry","0"
"132","the restaurant industry","take","some measure","0"
"132","the restaurant industry","take","responsibility","0"
"132","Times-Picayune","expose","pervasive harassment","1"
"132","pervasive harassment","within","Besh Restaurant Group","1"
"132","Besh Restaurant Group","in","New Orleans","1"
"132","Amanda Cohen","speaking out about","sexual harassment","1"
"132","Anthony Bourdain","decried","systemic sexism","1"
"132","Tom Colicchio","decried","systemic sexism","1"
"132","Daniel Patterson","decried","systemic sexism","1"
"132","systemic sexism","in","restaurant industry","1"
"133","Chef/TV host/restaurateur Andrew Zimmern","in","Minneapolis","0"
"133","Chef/TV host/restaurateur Andrew Zimmern","on","The comment","0"
"133","Chef/TV host/restaurateur Andrew Zimmern","on","Eater","0"
"133","Chef/TV host/restaurateur Andrew Zimmern","on","PFC","0"
"133","Chef/TV host/restaurateur Andrew Zimmern","in","America","0"
"133","Chinese food","in","a Fast Company interview","0"
"133","Chinese food","in","Minneapolis","0"
"133","Chinese food","on","The comment","0"
"133","Chinese food","on","Eater","0"
"133","Chinese food","on","PFC","0"
"133","Chinese food","in","America","0"
"133","P.F. Chang '","in","a Fast Company interview","0"
"133","P.F. Chang '","in","Minneapolis","0"
"133","P.F. Chang '","on","The comment","0"
"133","P.F. Chang '","on","Eater","0"
"133","P.F. Chang '","on","PFC","0"
"133","P.F. Chang '","in","America","0"
"133","Cecilia Chiang ' s kid","in","a Fast Company interview","0"
"133","Cecilia Chiang ' s kid","in","Minneapolis","0"
"133","Cecilia Chiang ' s kid","on","The comment","0"
"133","Cecilia Chiang ' s kid","on","Eater","0"
"133","Cecilia Chiang ' s kid","on","PFC","0"
"133","Cecilia Chiang ' s kid","in","America","0"
"133","a rich , American kid","in","a Fast Company interview","0"
"133","a rich , American kid","in","Minneapolis","0"
"133","a rich , American kid","in","America","0"
"133","The comment","in","America","0"
"133","Eater","in","America","0"
"133","PFC","in","America","0"
"133","American","in","America","0"
"133","Chiang","in","America","0"
"133","Chef/TV host/restaurateur Andrew Zimmern","kicked off","a shitstorm","0"
"133","Chef/TV host/restaurateur Andrew Zimmern","kicked off","last week","0"
"133","a shitstorm","following","comments","0"
"133","a shitstorm","following","Chef/TV host/restaurateur Andrew Zimmern","0"
"133","last week","following","comments","0"
"133","last week","following","Chef/TV host/restaurateur Andrew Zimmern","0"
"133","comments","made in","a Fast Company interview","0"
"133","Chef/TV host/restaurateur Andrew Zimmern","made in","a Fast Company interview","0"
"133","a Fast Company interview","suggested","his new Minneapolis restaurant Lucky Cricket","0"
"133","his new Minneapolis restaurant Lucky Cricket","would serve as","a necessary interpreter","0"
"133","his new Minneapolis restaurant Lucky Cricket","would serve as","Chinese food for Midwesterners","0"
"133","I ' m","saving","the souls of all the people","0"
"133","these horseshit restaurants","masquerading as","Chinese food","0"
"133","Chinese food","are in","the Midwest","0"
"133","Chinese food","are in","Chef/TV host/restaurateur Andrew Zimmern","0"
"133","the Midwest","told","Fast Co. ' s","0"
"133","the Midwest","told","Mark Wilson","0"
"133","the Midwest","told","a statement","0"
"133","Chef/TV host/restaurateur Andrew Zimmern","told","Fast Co. ' s","0"
"133","Chef/TV host/restaurateur Andrew Zimmern","told","Mark Wilson","0"
"133","Chef/TV host/restaurateur Andrew Zimmern","told","a statement","0"
"133","Fast Co. ' s","discredited","regional Chinese-American food","0"
"133","Mark Wilson","discredited","regional Chinese-American food","0"
"133","a statement","discredited","regional Chinese-American food","0"
"133","regional Chinese-American food","glossed over","the racist , exclusionary policies of the 19th and 20th centuries","0"
"133","that cuisine","presupposed ignorance among","Midwestern diners","0"
"133","the interview","addressed","a direct question","0"
"133","the interview","addressed","appropriation","0"
"133","Chef/TV host/restaurateur Andrew Zimmern","addressed","a direct question","0"
"133","Chef/TV host/restaurateur Andrew Zimmern","addressed","appropriation","0"
"133","a direct question","does","a white guy","0"
"133","appropriation","does","a white guy","0"
"133","a white guy","make","a Chinese restaurant","0"
"133","a Chinese restaurant","in","Minneapolis","0"
"133","the culture","calling into","question","0"
"133","the culture","calling into","Shanghai-born restaurateur Philip Chiang ' s authority","0"
"133","question","sell","an " Americanized " version of Chinese cuisine","0"
"133","Shanghai-born restaurateur Philip Chiang ' s authority","sell","an " Americanized " version of Chinese cuisine","0"
"133","P.F. Chang '","s","a ripoff","0"
"133","P.F. Chang '","s","Cecilia Chiang ' s kid","0"
"133","a ripoff","owned","Chef/TV host/restaurateur Andrew Zimmern","0"
"133","Cecilia Chiang ' s kid","owned","Chef/TV host/restaurateur Andrew Zimmern","0"
"133","Chef/TV host/restaurateur Andrew Zimmern","asked in","his answer","0"
"133","Chef/TV host/restaurateur Andrew Zimmern","looks on","the outside","0"
"133","the outside","s","a rich , American kid","0"
"133","Chef/TV host/restaurateur Andrew Zimmern","s","a rich , American kid","0"
"133","a rich , American kid","on","the inside","0"
"133","a rich , American kid","on","The comment","0"
"133","a rich , American kid","on","Chef/TV host/restaurateur Andrew Zimmern","0"
"133","a rich , American kid","on","later clarification","0"
"133","a rich , American kid","on","Eater","0"
"133","a rich , American kid","on","the time","0"
"133","a rich , American kid","on","PFC","0"
"133","the inside","opened","the family","0"
"133","The comment","opened","the family","0"
"133","Chef/TV host/restaurateur Andrew Zimmern","opened","the family","0"
"133","later clarification","opened","the family","0"
"133","Eater","opened","the family","0"
"133","the time","opened","the family","0"
"133","PFC","opened","the family","0"
"133","the family","was as","American","0"
"133","American","am in","a sense","0"
"133","American","am in","" - assumes knowledge","0"
"133","a sense","erases","Chiang","0"
"133","a sense","erases","s experiences","0"
"133","" - assumes knowledge","erases","Chiang","0"
"133","" - assumes knowledge","erases","s experiences","0"
"133","Chiang","living as","a person of color","0"
"133","s experiences","living as","a person of color","0"
"133","a person of color","in","America","0"
"133","Chef/TV host/restaurateur Andrew Zimmern","in","Fast Company interview","1"
"133","Chef/TV host/restaurateur Andrew Zimmern","his","Minneapolis restaurant Lucky Cricket","1"
"133","Minneapolis restaurant Lucky Cricket","serve","interpreter of Chinese food for Midwesterners","1"
"133","Chef/TV host/restaurateur Andrew Zimmern","told","Fast Co. ’ s Mark Wilson","1"
"133","Chef/TV host/restaurateur Andrew Zimmern","discredited","regional Chinese-American food","1"
"133","Shanghai-born restaurateur Philip Chiang","sell","Americanized ” version of Chinese cuisine","1"
"133","Chef/TV host/restaurateur Andrew Zimmern","glossed over","racist , exclusionary policies","1"
"133","racist , exclusionary policies","of","19th and 20th centuries","1"
"133","19th and 20th centuries","shaped","cuisine","1"
"133","Chef/TV host/restaurateur Andrew Zimmern","question","Shanghai-born restaurateur Philip Chiang","1"
"134","Boston Beer Company","in","the Wall Street Journal","0"
"134","Sam Adams","in","the Wall Street Journal","0"
"134","Britain","stews over","Brexit","0"
"134","Britain","stews over","America","0"
"134","Sam Adams","may have","a Brexit beverage","0"
"134","a Brexit beverage","in","the works","0"
"134","a Brexit beverage","in","the Wall Street Journal","0"
"134","Boston Beer Company , which makes Sam Adams","submitted","a trademark application for " BREXIT","0"
"134","a trademark application for " BREXIT","according to","filings","0"
"134","filings","will be","a hard cider concept","0"
"134","Sam Adams","is named after","a founding father","0"
"134","a founding father","seems","Boston Beer Company , which makes Sam Adams","0"
"134","Politically-inclined beers","focus on","specific politicians","0"
"134","Politically-inclined beers","focus on","candidates","0"
"134","Politically-inclined beers","focus on","upheavals of potentially untoward magnitude","0"
"134","recent political beers","launches","Governator Ale","0"
"134","Oregon","launches","Governator Ale","0"
"134","Portland Brewing Co.","launches","Governator Ale","0"
"134","Arnold Schwarzenegger","being elected","California","0"
"134","Boston Beer Company","makes","Sam Adams","1"
"134","Sam Adams","submitted","trademark application","1"
"134","trademark application","for","BREXIT","1"
"134","BREXIT","concept","hard cider","1"
"134","Oregon","’ s","Portland Brewing Co","1"
"134","Portland Brewing Co","launches","Governator Ale","1"
"134","Governator Ale","commemorate","Arnold Schwarzenegger","1"
"135","Minneapolis","in","D.C.","0"
"135","Seattle","in","D.C.","0"
"135","San Francisco","in","D.C.","0"
"135","Washington D.C.","in","D.C.","0"
"135","Mayor Betsy Hodges","in","February","0"
"135","The Minneapolis City Council","voted","Friday","0"
"135","Friday","pass","landmark","0"
"135","Friday","pass","15","0"
"135","Friday","pass","hour","0"
"135","Friday","pass","increase","0"
"135","No special allowances","were made for","tipped employees","0"
"135","Minneapolis","joins","Washington D.C.","0"
"135","Minneapolis","joins","cities","0"
"135","Seattle","have passed","similar measures","0"
"135","San Francisco","have passed","similar measures","0"
"135","Washington D.C.","have passed","similar measures","0"
"135","cities","have passed","similar measures","0"
"135","similar measures","in","D.C.","0"
"135","D.C.","is","an allowance","0"
"135","an allowance","made for","a lower wage for tipped employees","0"
"135","a landmark $ 15 per hour minimum wage increase","comes after","a contentious battle","0"
"135","a landmark $ 15 per hour minimum wage increase","comes after","small restaurant owners","0"
"135","a landmark $ 15 per hour minimum wage increase","comes after","servers with the unions","0"
"135","a landmark $ 15 per hour minimum wage increase","comes after","Mayor Betsy Hodges","0"
"135","Mayor Betsy Hodges","wrote","an open letter","0"
"135","an open letter","in","February","0"
"135","February","in","favor of the raise","0"
"135","February","in","Mayor Betsy Hodges","0"
"135","Mayor Betsy Hodges","made","a controversial correlation","0"
"135","Mayor Betsy Hodges","made","tipping","0"
"135","Mayor Betsy Hodges","made","slavery","0"
"135","Many independent restaurant owners","made","impassioned pleas","0"
"135","Lina Goh","made","impassioned pleas","0"
"135","John Ng of Zen Box Izakaya","made","impassioned pleas","0"
"135","impassioned pleas","consider tipped wages as","income","0"
"135","income","agreeing that","a minimum wage increase","0"
"135","a minimum wage increase","was","a move","0"
"135","a move","in","the right direction","0"
"135","Minneapolis City Council","voted","Friday","1"
"135","Minneapolis","joins","Seattle","1"
"135","Minneapolis","joins","San Francisco","1"
"135","Minneapolis","joins","Washington D.C","1"
"135","Mayor Betsy Hodges","wrote","open letter","1"
"135","Mayor Betsy Hodges","made","controversial correlation","1"
"135","Lina Goh","made","pleas","1"
"135","John Ng","made","pleas","1"
"136","the Cavaliers","giving","Cleveland","0"
"136","the Cavaliers","giving","its first major sports championship","0"
"136","the Cavaliers","giving","since 1964","0"
"136","the Cavaliers","giving","LeBron James","0"
"136","the NBA title","giving","Cleveland","0"
"136","the NBA title","giving","its first major sports championship","0"
"136","the NBA title","giving","since 1964","0"
"136","the NBA title","giving","LeBron James","0"
"136","Cleveland","is eating","whatever the hell","0"
"136","Cleveland","is eating","LeBron James","0"
"136","its first major sports championship","is eating","whatever the hell","0"
"136","its first major sports championship","is eating","LeBron James","0"
"136","since 1964","is eating","whatever the hell","0"
"136","since 1964","is eating","LeBron James","0"
"136","LeBron James","is eating","whatever the hell","0"
"136","LeBron James","was","a pizza with an outrageous 16 toppings","0"
"136","LeBron James","was","California-based chain Blaze Pizza","0"
"136","wanted","was","a pizza with an outrageous 16 toppings","0"
"136","wanted","was","California-based chain Blaze Pizza","0"
"136","LeBron","likes","his pizza with shredded mozzarella","0"
"136","his pizza with shredded mozzarella","grilled chicken","turkey meatballs","0"
"136","his pizza with shredded mozzarella","grilled chicken","banana peppers","0"
"136","his pizza with shredded mozzarella","grilled chicken","cherry tomatoes","0"
"136","his pizza with shredded mozzarella","grilled chicken","fresh basil","0"
"136","his pizza with shredded mozzarella","grilled chicken","green bell peppers","0"
"136","his pizza with shredded mozzarella","grilled chicken","Kalamata","0"
"136","turkey meatballs","olives","red onions","0"
"136","turkey meatballs","olives","spinach","0"
"136","turkey meatballs","olives","sea salt","0"
"136","turkey meatballs","olives","oregano","0"
"136","turkey meatballs","olives","arugula","0"
"136","turkey meatballs","olives","olive oil drizzle","0"
"136","banana peppers","olives","red onions","0"
"136","banana peppers","olives","spinach","0"
"136","banana peppers","olives","sea salt","0"
"136","banana peppers","olives","oregano","0"
"136","banana peppers","olives","arugula","0"
"136","banana peppers","olives","olive oil drizzle","0"
"136","cherry tomatoes","olives","red onions","0"
"136","cherry tomatoes","olives","spinach","0"
"136","cherry tomatoes","olives","sea salt","0"
"136","cherry tomatoes","olives","oregano","0"
"136","cherry tomatoes","olives","arugula","0"
"136","cherry tomatoes","olives","olive oil drizzle","0"
"136","fresh basil","olives","red onions","0"
"136","fresh basil","olives","spinach","0"
"136","fresh basil","olives","sea salt","0"
"136","fresh basil","olives","oregano","0"
"136","fresh basil","olives","arugula","0"
"136","fresh basil","olives","olive oil drizzle","0"
"136","green bell peppers","olives","red onions","0"
"136","green bell peppers","olives","spinach","0"
"136","green bell peppers","olives","sea salt","0"
"136","green bell peppers","olives","oregano","0"
"136","green bell peppers","olives","arugula","0"
"136","green bell peppers","olives","olive oil drizzle","0"
"136","Kalamata","olives","red onions","0"
"136","Kalamata","olives","spinach","0"
"136","Kalamata","olives","sea salt","0"
"136","Kalamata","olives","oregano","0"
"136","Kalamata","olives","arugula","0"
"136","Kalamata","olives","olive oil drizzle","0"
"136","red onions","on","top of " high-rise dough","0"
"136","red onions","on","spicy red sauce","0"
"136","spinach","on","top of " high-rise dough","0"
"136","spinach","on","spicy red sauce","0"
"136","sea salt","on","top of " high-rise dough","0"
"136","sea salt","on","spicy red sauce","0"
"136","oregano","on","top of " high-rise dough","0"
"136","oregano","on","spicy red sauce","0"
"136","arugula","on","top of " high-rise dough","0"
"136","arugula","on","spicy red sauce","0"
"136","olive oil drizzle","on","top of " high-rise dough","0"
"136","olive oil drizzle","on","spicy red sauce","0"
"136","the hoopster","took","advantage of Blaze 's build-your-own deal","0"
"136","advantage of Blaze 's build-your-own deal","paid","only $ 9.95","0"
"136","only $ 9.95","including","upcharge","0"
"136","only $ 9.95","including","the special crust","0"
"136","only $ 9.95","including","the pie","0"
"136","LeBron James","did add","a side salad","0"
"136","LeBron James","did add","pie for dessert","0"
"136","LeBron James","leading","Cavaliers","1"
"136","Cavaliers","to","NBA title","1"
"136","LeBron James","wanted","pizza","1"
"136","pizza","from","Blaze Pizza","1"
"136","Blaze Pizza","California-based","California-based","1"
"137","David Hoover","in","France","0"
"137","a restaurant family - Indianapolis empire-builder Martha Hoover","in","France","0"
"137","the Indianapolis area","in","Indianapolis","0"
"137","the Indianapolis area","in","an expansion of Public Greens","0"
"137","the first Cafe Patachou","in","Indianapolis","0"
"137","an expansion of Public Greens","in","Indianapolis","0"
"137","Crispy Bird","opens in","next week","0"
"137","a fried chicken shack","says","chef David Hoover of the idea","0"
"137","a fried chicken shack","says","David Hoover","0"
"137","chef David Hoover of the idea","had","years ago","0"
"137","chef David Hoover of the idea","had","fried chicken restaurants","0"
"137","David Hoover","had","years ago","0"
"137","David Hoover","had","fried chicken restaurants","0"
"137","a restaurant family - Indianapolis empire-builder Martha Hoover","is","his mother","0"
"137","a restaurant family - Indianapolis empire-builder Martha Hoover","is","David Hoover","0"
"137","his mother","says","" I","0"
"137","David Hoover","says","" I","0"
"137","the time","educate","David Hoover","0"
"137","David Hoover","attended","culinary school","0"
"137","France","taking","some time","0"
"137","Indianapolis","s partnering with","his mom","0"
"137","Indianapolis","s partnering with","her group","0"
"137","David Hoover","s partnering with","his mom","0"
"137","David Hoover","s partnering with","her group","0"
"137","his mom","bring","his vision","0"
"137","his mom","bring","life","0"
"137","her group","bring","his vision","0"
"137","her group","bring","life","0"
"137","David Hoover","represents","only the tip","0"
"137","David Hoover","represents","the iceberg of Patachou , Inc.","0"
"137","restaurants","in","the Indianapolis area","0"
"137","the Indianapolis area","beginning with","the first Cafe Patachou","0"
"137","the first Cafe Patachou","in","1989","0"
"137","the first Cafe Patachou","embarked on","an expansion of Public Greens","0"
"137","the first Cafe Patachou","embarked on","a salad-focused restaurant","0"
"137","an expansion of Public Greens","donates","proceeds","0"
"137","an expansion of Public Greens","donates","charity","0"
"137","a salad-focused restaurant","donates","proceeds","0"
"137","a salad-focused restaurant","donates","charity","0"
"137","proceeds","opened","a 16-seat bar","0"
"137","charity","opened","a 16-seat bar","0"
"137","a 16-seat bar","called","114","0"
"137","a 16-seat bar","called","Crispy Bird","0"
"137","Crispy Bird","opens in","Indianapolis","1"
"137","chef David Hoover","open","fried chicken shack","1"
"137","Indianapolis empire-builder Martha Hoover","mother","chef David Hoover","1"
"137","chef David Hoover","attended","culinary school","1"
"137","culinary school","in","France","1"
"137","chef David Hoover","in","Copenhagen","1"
"137","chef David Hoover","back in","Indianapolis","1"
"137","Crispy Bird","represents","Patachou , Inc","1"
"137","Patachou , Inc","in","Indianapolis area","1"
"138","S. Phone : 702-659-7711 Status","Opened at","10 a.m.","0"
"138","S. Phone : 702-659-7711 Status","Opened at","Hours","0"
"138","S. Phone : 702-659-7711 Status","Opened at","10 a.m. to 11 p.m.","0"
"138","S. Phone : 702-659-7711 Status","Opened at","Sunday","0"
"138","S. Phone : 702-659-7711 Status","Opened at","Thursday","0"
"138","S. Phone : 702-659-7711 Status","Opened at","10 a.m. to midnight Friday","0"
"138","S. Phone : 702-659-7711 Status","Opened at","Saturday","0"
"138","The automated world of cocktails","is","us","0"
"138","Tipsy Robot","shook","its first cocktail","0"
"138","Tipsy Robot","shook","today","0"
"138","Tipsy Robot","shook","two robots","0"
"138","its first cocktail","mixing up","the 18 cocktails","0"
"138","today","mixing up","the 18 cocktails","0"
"138","two robots","mixing up","the 18 cocktails","0"
"138","the 18 cocktails","on","the menu","0"
"138","Customers","order","their drinks","0"
"138","their drinks","on","one of 33 tablets","0"
"138","one of 33 tablets","choosing","a specialty cocktail","0"
"138","Robo shots","are among","the concoctions","0"
"138","a Bionic Bomb","are among","the concoctions","0"
"138","Robo shots and a Bionic Bomb","can watch","an electronic board","0"
"138","an electronic board","estimates","their $ 14 drink","0"
"138","Those robotic arms","operate","their human counterparts","0"
"138","their human counterparts","need","about 60 to 90 seconds","0"
"138","about 60 to 90 seconds","complete","an order","0"
"138","their spare time","dance to","the soundtrack of EDM","0"
"138","their spare time","dance to","Top 40 hits","0"
"138","the robotic arms","dance to","the soundtrack of EDM","0"
"138","the robotic arms","dance to","Top 40 hits","0"
"138","two robots","can","wine","0"
"138","Tipsy Robot","shook","cocktail","1"
"138","Customers","order","drinks","1"
"138","Customers","choosing","specialty cocktail","1"
"138","Robo shots","among","concoctions","1"
"138","Bionic Bomb","among","concoctions","1"
"138","Customers","watch","electronic board","1"
"138","Tipsy Robot","slice","fruit","1"
"138","Tipsy Robot","dance to","EDM","1"
"139","olive oil fraud","is","a lucrative industry for the Mafia","0"
"139","a lucrative industry for the Mafia","brings in","an estimated $ 16 billion","0"
"139","a lucrative industry for the Mafia","brings in","annually","0"
"139","The most common type of fraud","is passing off","cheaper , lower-quality olive oils","0"
"139","The most common type of fraud","is passing off","virgin","0"
"139","cheaper , lower-quality olive oils","in","some particularly egregious cases","0"
"139","cheaper , lower-quality olive oils","in","the oil","0"
"139","virgin","in","some particularly egregious cases","0"
"139","virgin","in","the oil","0"
"139","Italian lawmakers","cracking down on","olive oil fraud","1"
"139","olive oil fraud","industry for","Mafia","1"
"139","olive oil fraud","brings in","$ 16 billion annually","1"
"140","beer production","in","order","0"
"140","The beer titan","will note","these good deeds","0"
"140","these good deeds","in","commercial","0"
"140","commercial","scheduled to","this year","0"
"140","this year","s","NFL championship game","0"
"140","The serious ad depicts","ramping up","water canning","0"
"140","AB InBev employees","ramping up","water canning","0"
"140","water canning","in","the wake of a catastrophe","0"
"140","water canning","in","a somber version","0"
"140","This TV spot","is","a departure","0"
"140","This TV spot","is","the norm","0"
"140","This TV spot","is","this year","0"
"140","a departure","s","food- and beverage-related ads","0"
"140","the norm","s","food- and beverage-related ads","0"
"140","this year","s","food- and beverage-related ads","0"
"140","jokes with celebrities","including","Morgan Freeman","0"
"140","Morgan Freeman","shilling for","David Schwimmer","0"
"140","Mountain Dew","representing","Skittles","0"
"140","Anheuser-Busch InBev","temporarily halted","beer production","1"
"140","Anheuser-Busch InBev","will note these good deeds in","commercial","1"
"140","commercial","scheduled to air during","this year ’ s NFL championship game","1"
"140","commercial","depicts","AB InBev employees","1"
"140","Morgan Freeman","shilling for","Mountain Dew","1"
"140","David Schwimmer","representing","Skittles","1"
"141","Happy Meals","stopping","Chipotle","0"
"141","Chipotle","wooing","children","0"
"141","children","in","its latest bid","0"
"141","its latest bid","win back","skeptical consumers","0"
"141","its latest bid","win back","its recent public health crisis","0"
"141","Chipotle","provided","kids","0"
"141","kids","order with","an adult","0"
"141","an adult","purchases","one regular-priced entr é","0"
"141","an adult","purchases","Chipotle","0"
"141","children 's book","on","limited edition activity sheets","0"
"141","Dragons Love Tacos","on","limited edition activity sheets","0"
"141","limited edition activity sheets","accompany","each kid 's meal","0"
"141","parents","are","the free tacos","0"
"141","This move","is","Chipotle","0"
"141","This move","is","latest effort","0"
"141","Chipotle","win","customers","0"
"141","Chipotle","win","a rash of E. coli outbreaks","0"
"141","latest effort","win","customers","0"
"141","latest effort","win","a rash of E. coli outbreaks","0"
"141","customers","in","2015","0"
"141","customers","in","its sales numbers","0"
"141","customers","in","stock price","0"
"141","a rash of E. coli outbreaks","in","2015","0"
"141","a rash of E. coli outbreaks","in","its sales numbers","0"
"141","a rash of E. coli outbreaks","in","stock price","0"
"141","its sales numbers","has plummeted since","the beginning of 2016","0"
"141","stock price","has plummeted since","the beginning of 2016","0"
"141","a slew of lawsuits","concerning","the aforementioned E. coli","0"
"141","a slew of lawsuits","concerning","others","0"
"141","the aforementioned E. coli","alleging","wage fraud","0"
"141","the aforementioned E. coli","alleging","discrimination","0"
"141","others","alleging","wage fraud","0"
"141","others","alleging","discrimination","0"
"141","Chipotle","partnered with","Dragons Love Tacos","1"
"141","Chipotle","not have","Happy Meals","1"
"141","Chipotle","outbreaks","E. coli","1"
"142","Cara Stadler","at","Bao Bao Dumpling House","0"
"142","Cara Stadler","in","Portland","0"
"142","Cara Stadler","in","Tao Yuan","0"
"142","Cara Stadler","in","Brunswick","0"
"142","Maine","at","Bao Bao Dumpling House","0"
"142","Maine","in","Portland","0"
"142","Maine","in","Tao Yuan","0"
"142","Maine","in","Brunswick","0"
"142","Bao Bao Dumpling House","in","Brunswick","0"
"142","Cara Stadler","s","most well-known chefs","0"
"142","Maine","s","most well-known chefs","0"
"142","most well-known chefs","is abandoning","her five month-old no-tipping policy","0"
"142","her five month-old no-tipping policy","at","her pair of restaurants","0"
"142","her five month-old no-tipping policy","at","Bao Bao Dumpling House","0"
"142","her pair of restaurants","in","Portland","0"
"142","her pair of restaurants","in","Tao Yuan","0"
"142","Bao Bao Dumpling House","in","Portland","0"
"142","Bao Bao Dumpling House","in","Tao Yuan","0"
"142","Portland","in","Brunswick","0"
"142","Brunswick","reviewing","the books","0"
